company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_mins,arrival_delay_mins,norm_departure_delay,norm_arrival_delay,norm_ground_time,carrier_adjustment,flight_difficulty_score
UA,1538,2025-08-06,ORD,SAV,2025-08-06 11:05:00+00:00,2025-08-06 14:34:00+00:00,2025-08-06 10:57:00+00:00,2025-08-06 14:09:00+00:00,126,B737-700,Mainline,95,81,43,-8.0,-25.0,-0.39331366764995085,-1.2487512487512489,0.12152308938698353,0,-0.0
UA,2138,2025-08-08,ORD,LGA,2025-08-08 14:05:00+00:00,2025-08-08 17:27:00+00:00,2025-08-08 14:01:00+00:00,2025-08-08 17:13:00+00:00,166,B737-800,Mainline,62,87,51,-4.0,-14.0,-0.19665683382497542,-0.6993006993006993,0.13052479971194525,0,-0.0
G7,4481,2025-08-15,ORD,GRR,2025-08-15 07:00:00+00:00,2025-08-15 09:07:00+00:00,2025-08-15 06:56:00+00:00,2025-08-15 09:01:00+00:00,50,CRJ-550,Express,644,632,29,-4.0,-6.0,-0.19665683382497542,-0.2997002997002997,0.9481801542293035,5,5.0
OO,5108,2025-08-14,ORD,SLN,2025-08-14 16:45:00+00:00,2025-08-14 18:50:00+00:00,2025-08-14 16:39:00+00:00,2025-08-14 18:33:00+00:00,50,CRJ-200,Express,85,82,29,-6.0,-17.0,-0.2949852507374631,-0.8491508491508492,0.12302337444114382,5,5.0
YX,3568,2025-08-15,ORD,YYZ,2025-08-15 10:50:00+00:00,2025-08-15 13:42:00+00:00,2025-08-15 10:48:00+00:00,2025-08-15 13:40:00+00:00,76,ERJ-175,Express,75,64,42,-2.0,-2.0,-0.09832841691248771,-0.0999000999000999,0.09601824346625859,5,5.0
OO,4739,2025-08-03,ORD,GRB,2025-08-03 15:35:00+00:00,2025-08-03 16:48:00+00:00,2025-08-03 15:34:00+00:00,2025-08-03 16:40:00+00:00,50,CRJ-200,Express,69,63,29,-1.0,-8.0,-0.049164208456243856,-0.3996003996003996,0.0945179584120983,5,5.0
UA,664,2025-08-02,ORD,LGA,2025-08-02 16:00:00+00:00,2025-08-02 19:20:00+00:00,2025-08-02 16:01:00+00:00,2025-08-02 19:10:00+00:00,166,B737-800,Mainline,400,59,51,1.0,-10.0,0.049164208456243856,-0.4995004995004995,0.08851681819545713,0,-0.0
OO,5517,2025-08-04,ORD,PVD,2025-08-04 18:15:00+00:00,2025-08-04 21:54:00+00:00,2025-08-04 18:14:00+00:00,2025-08-04 21:40:00+00:00,76,ERJ-175,Express,87,86,34,-1.0,-14.0,-0.049164208456243856,-0.6993006993006993,0.129024514657785,5,5.0
UA,1156,2025-08-08,ORD,MSY,2025-08-08 19:55:00+00:00,2025-08-08 22:25:00+00:00,2025-08-08 20:14:00+00:00,2025-08-08 22:35:00+00:00,179,B737-900,Mainline,62,61,56,19.0,10.0,0.9341199606686332,0.4995004995004995,0.09151738830377772,0,0.0
G7,4387,2025-08-06,ORD,CID,2025-08-06 09:20:00+00:00,2025-08-06 10:40:00+00:00,2025-08-06 09:05:00+00:00,2025-08-06 10:30:00+00:00,50,CRJ-550,Express,75,73,29,-15.0,-10.0,-0.7374631268436578,-0.4995004995004995,0.1095208089537012,5,5.0
UA,1361,2025-08-11,ORD,STL,2025-08-11 21:20:00+00:00,2025-08-11 22:45:00+00:00,2025-08-11 21:40:00+00:00,2025-08-11 23:34:00+00:00,126,A319-100,Mainline,60,52,43,20.0,49.0,0.983284169124877,2.4475524475524475,0.0780148228163351,0,1.0
UA,2323,2025-08-03,ORD,MCO,2025-08-03 09:15:00+00:00,2025-08-03 13:10:00+00:00,2025-08-03 09:09:00+00:00,2025-08-03 12:48:00+00:00,200,A321-2NX,Mainline,97,99,62,-6.0,-22.0,-0.2949852507374631,-1.098901098901099,0.14852822036186875,0,-0.0
OO,5229,2025-08-13,ORD,ILM,2025-08-13 11:59:00+00:00,2025-08-13 15:24:00+00:00,2025-08-13 11:54:00+00:00,2025-08-13 14:59:00+00:00,76,ERJ-175,Express,47,39,34,-5.0,-25.0,-0.24582104228121926,-1.2487512487512489,0.058511117112251335,5,5.0
YX,3700,2025-08-02,ORD,BNA,2025-08-02 07:25:00+00:00,2025-08-02 09:13:00+00:00,2025-08-02 07:40:00+00:00,2025-08-02 09:15:00+00:00,76,ERJ-175,Express,5,33,34,15.0,2.0,0.7374631268436578,0.0999000999000999,0.04950940678728959,5,5.0
G7,4610,2025-08-15,ORD,XNA,2025-08-15 12:41:00+00:00,2025-08-15 14:35:00+00:00,2025-08-15 12:38:00+00:00,2025-08-15 14:28:00+00:00,50,CRJ-550,Express,59,71,29,-3.0,-7.0,-0.14749262536873156,-0.34965034965034963,0.10652023884538062,5,5.0
UA,1414,2025-08-13,ORD,BOI,2025-08-13 08:45:00+00:00,2025-08-13 11:43:00+00:00,2025-08-13 08:40:00+00:00,2025-08-13 11:09:00+00:00,150,A320-200,Mainline,59,78,46,-5.0,-34.0,-0.24582104228121926,-1.6983016983016983,0.11702223422450267,0,0.0
UA,1156,2025-08-13,ORD,MSY,2025-08-13 19:55:00+00:00,2025-08-13 22:25:00+00:00,2025-08-13 19:56:00+00:00,2025-08-13 22:17:00+00:00,179,B737-MAX9,Mainline,73,62,56,1.0,-8.0,0.049164208456243856,-0.3996003996003996,0.09301767335793801,0,-0.0
UA,247,2025-08-13,ORD,OMA,2025-08-13 12:45:00+00:00,2025-08-13 14:22:00+00:00,2025-08-13 12:38:00+00:00,2025-08-13 14:07:00+00:00,150,A320-200,Mainline,69,86,46,-7.0,-15.0,-0.344149459193707,-0.7492507492507493,0.129024514657785,0,-0.0
UA,2378,2025-08-08,ORD,LAX,2025-08-08 21:42:00+00:00,2025-08-09 00:15:00+00:00,2025-08-08 21:50:00+00:00,2025-08-08 23:59:00+00:00,200,A321-2NX,Mainline,77,94,62,8.0,-16.0,0.39331366764995085,-0.7992007992007992,0.1410267950910673,0,-0.0
OO,5930,2025-08-14,ORD,FAR,2025-08-14 13:20:00+00:00,2025-08-14 15:29:00+00:00,2025-08-14 15:00:00+00:00,2025-08-14 16:49:00+00:00,50,CRJ-200,Express,205,91,29,100.0,80.0,4.916420845624385,3.996003996003996,0.13652593992858644,5,8.0
YX,3628,2025-08-11,ORD,IND,2025-08-11 17:50:00+00:00,2025-08-11 20:03:00+00:00,2025-08-11 17:45:00+00:00,2025-08-11 19:54:00+00:00,76,ERJ-175,Express,45,38,34,-5.0,-9.0,-0.24582104228121926,-0.4495504495504496,0.057010832058091036,5,5.0
OO,5564,2025-08-01,ORD,SBN,2025-08-01 14:20:00+00:00,2025-08-01 16:18:00+00:00,2025-08-01 14:29:00+00:00,2025-08-01 16:29:00+00:00,50,CRJ-550,Express,57,87,29,9.0,11.0,0.4424778761061947,0.5494505494505495,0.13052479971194525,5,5.0
UA,2361,2025-08-13,ORD,LAX,2025-08-13 07:10:00+00:00,2025-08-13 09:40:00+00:00,2025-08-13 07:07:00+00:00,2025-08-13 09:15:00+00:00,234,B757-300,Mainline,662,498,66,-3.0,-25.0,-0.14749262536873156,-1.2487512487512489,0.7471419569718246,0,-0.0
YX,3520,2025-08-05,ORD,CVG,2025-08-05 21:16:00+00:00,2025-08-05 23:46:00+00:00,2025-08-05 21:16:00+00:00,2025-08-05 23:30:00+00:00,76,ERJ-175,Express,162,166,34,0.0,-16.0,0.0,-0.7992007992007992,0.24904731899060822,5,5.0
G7,4546,2025-08-06,ORD,AVP,2025-08-06 18:35:00+00:00,2025-08-06 21:43:00+00:00,2025-08-06 19:14:00+00:00,2025-08-06 22:06:00+00:00,50,CRJ-550,Express,-5,23,29,39.0,23.0,1.9174041297935103,1.1488511488511488,0.03450655624568668,5,6.0
OO,5362,2025-08-14,ORD,MKE,2025-08-14 21:40:00+00:00,2025-08-14 22:45:00+00:00,2025-08-14 21:35:00+00:00,2025-08-14 22:20:00+00:00,50,CRJ-200,Express,90,66,29,-5.0,-25.0,-0.24582104228121926,-1.2487512487512489,0.09901881357457917,5,5.0
OO,5251,2025-08-03,ORD,ASE,2025-08-03 19:35:00+00:00,2025-08-03 21:44:00+00:00,2025-08-03 19:43:00+00:00,2025-08-03 22:00:00+00:00,70,ERJ-175,Express,68,91,34,8.0,16.0,0.39331366764995085,0.7992007992007992,0.13652593992858644,5,5.0
G7,4429,2025-08-07,ORD,FSD,2025-08-07 15:52:00+00:00,2025-08-07 17:44:00+00:00,2025-08-07 15:51:00+00:00,2025-08-07 17:36:00+00:00,50,CRJ-550,Express,57,78,29,-1.0,-8.0,-0.049164208456243856,-0.3996003996003996,0.11702223422450267,5,5.0
UA,1899,2025-08-01,ORD,YYC,2025-08-01 20:05:00+00:00,2025-08-01 22:53:00+00:00,2025-08-01 21:19:00+00:00,2025-08-01 23:47:00+00:00,126,A319-100,Mainline,70,102,52,74.0,54.0,3.638151425762045,2.697302697302697,0.15302907552434963,0,2.0
UA,2137,2025-08-03,ORD,SLC,2025-08-03 09:02:00+00:00,2025-08-03 11:40:00+00:00,2025-08-03 09:00:00+00:00,2025-08-03 11:40:00+00:00,166,B737-800,Mainline,68,76,51,-2.0,0.0,-0.09832841691248771,0.0,0.11402166411618207,0,0.0
UA,1576,2025-08-10,ORD,LGA,2025-08-10 20:00:00+00:00,2025-08-10 23:22:00+00:00,2025-08-10 20:00:00+00:00,2025-08-10 23:34:00+00:00,166,B737-800,Mainline,80,73,51,0.0,12.0,0.0,0.5994005994005994,0.1095208089537012,0,0.0
UA,2004,2025-08-11,ORD,SYR,2025-08-11 13:45:00+00:00,2025-08-11 16:44:00+00:00,2025-08-11 13:53:00+00:00,2025-08-11 16:39:00+00:00,150,A320-200,Mainline,84,102,46,8.0,-5.0,0.39331366764995085,-0.24975024975024976,0.15302907552434963,0,0.0
UA,343,2025-08-02,ORD,SFO,2025-08-02 10:53:00+00:00,2025-08-02 13:40:00+00:00,2025-08-02 10:52:00+00:00,2025-08-02 13:23:00+00:00,200,A321-2NX,Mainline,1079,1115,62,-1.0,-17.0,-0.049164208456243856,-0.8491508491508492,1.672817835388724,0,0.0
UA,2370,2025-08-11,ORD,BOS,2025-08-11 14:28:00+00:00,2025-08-11 18:06:00+00:00,2025-08-11 14:28:00+00:00,2025-08-11 18:06:00+00:00,179,B737-900,Mainline,79,69,56,0.0,0.0,0.0,0.0,0.10351966873706005,0,0.0
UA,2189,2025-08-01,ORD,LGA,2025-08-01 13:00:00+00:00,2025-08-01 16:20:00+00:00,2025-08-01 12:56:00+00:00,2025-08-01 15:56:00+00:00,166,B737-MAX8,Mainline,96,94,60,-4.0,-24.0,-0.19665683382497542,-1.1988011988011988,0.1410267950910673,0,-0.0
UA,481,2025-08-12,ORD,RNO,2025-08-12 19:52:00+00:00,2025-08-12 22:19:00+00:00,2025-08-12 22:01:00+00:00,2025-08-13 00:27:00+00:00,126,B737-700,Mainline,95,51,43,129.0,128.0,6.342182890855458,6.393606393606394,0.07651453776217482,0,4.0
UA,1209,2025-08-15,ORD,EWR,2025-08-15 21:25:00+00:00,2025-08-16 00:46:00+00:00,2025-08-15 21:30:00+00:00,2025-08-16 00:46:00+00:00,179,B737-900,Mainline,67,55,56,5.0,0.0,0.24582104228121926,0.0,0.08251567797881598,0,0.0
UA,2177,2025-08-15,ORD,MSN,2025-08-15 14:00:00+00:00,2025-08-15 15:03:00+00:00,2025-08-15 14:30:00+00:00,2025-08-15 15:36:00+00:00,126,A319-100,Mainline,9,42,43,30.0,33.0,1.4749262536873156,1.6483516483516485,0.0630119722747322,0,1.0
UA,909,2025-08-13,ORD,AMS,2025-08-13 18:15:00+00:00,2025-08-14 09:20:00+00:00,2025-08-13 18:49:00+00:00,2025-08-14 09:24:00+00:00,243,B787-8,Mainline,280,319,95,34.0,4.0,1.671583087512291,0.1998001998001998,0.4785909322771327,0,1.0
UA,1584,2025-08-05,ORD,LAX,2025-08-05 10:50:00+00:00,2025-08-05 13:23:00+00:00,2025-08-05 10:50:00+00:00,2025-08-05 13:03:00+00:00,200,A321-2NX,Mainline,711,739,62,0.0,-20.0,0.0,-0.999000999000999,1.1087106550244548,0,0.0
YX,3690,2025-08-13,ORD,IND,2025-08-13 15:40:00+00:00,2025-08-13 17:53:00+00:00,2025-08-13 15:31:00+00:00,2025-08-13 17:36:00+00:00,76,ERJ-175,Express,57,45,34,-9.0,-17.0,-0.4424778761061947,-0.8491508491508492,0.06751282743721307,5,5.0
YX,3542,2025-08-15,ORD,YUL,2025-08-15 17:58:00+00:00,2025-08-15 21:29:00+00:00,2025-08-15 17:53:00+00:00,2025-08-15 21:27:00+00:00,76,ERJ-175,Express,53,71,42,-5.0,-2.0,-0.24582104228121926,-0.0999000999000999,0.10652023884538062,5,5.0
OO,4791,2025-08-14,ORD,SBN,2025-08-14 10:35:00+00:00,2025-08-14 12:33:00+00:00,2025-08-14 10:27:00+00:00,2025-08-14 12:20:00+00:00,50,CRJ-550,Express,56,32,29,-8.0,-13.0,-0.39331366764995085,-0.6493506493506493,0.048009121733129295,5,5.0
UA,2011,2025-08-11,ORD,YVR,2025-08-11 08:48:00+00:00,2025-08-11 11:33:00+00:00,2025-08-11 09:00:00+00:00,2025-08-11 11:29:00+00:00,150,A320-200,Mainline,67,103,60,12.0,-4.0,0.5899705014749262,-0.1998001998001998,0.15452936057850994,0,0.0
UA,1946,2025-08-15,ORD,LGA,2025-08-15 15:00:00+00:00,2025-08-15 18:20:00+00:00,2025-08-15 14:59:00+00:00,2025-08-15 18:15:00+00:00,166,B737-MAX8,Mainline,105,114,51,-1.0,-5.0,-0.049164208456243856,-0.24975024975024976,0.1710324961742731,0,-0.0
OO,5292,2025-08-02,ORD,MTY,2025-08-02 08:45:00+00:00,2025-08-02 11:41:00+00:00,2025-08-02 08:41:00+00:00,2025-08-02 11:46:00+00:00,76,ERJ-175,Express,756,749,42,-4.0,5.0,-0.19665683382497542,0.24975024975024976,1.1237135055660576,5,5.0
UA,845,2025-08-12,ORD,GRU,2025-08-12 21:20:00+00:00,2025-08-13 09:30:00+00:00,2025-08-12 23:15:00+00:00,2025-08-13 11:30:00+00:00,318,B787-10,Mainline,300,379,155,115.0,120.0,5.653883972468043,5.994005994005994,0.5686080355267501,0,4.0
YX,3525,2025-08-13,ORD,YYZ,2025-08-13 16:43:00+00:00,2025-08-13 19:37:00+00:00,2025-08-13 16:41:00+00:00,2025-08-13 19:31:00+00:00,76,ERJ-175,Express,58,78,42,-2.0,-6.0,-0.09832841691248771,-0.2997002997002997,0.11702223422450267,5,5.0
UA,2677,2025-08-06,ORD,IAD,2025-08-06 17:56:00+00:00,2025-08-06 20:55:00+00:00,2025-08-06 21:10:00+00:00,2025-08-07 00:23:00+00:00,176,B757-200,Mainline,231,412,122,194.0,208.0,9.537856440511309,10.38961038961039,0.6181174423140398,0,6.0
UA,767,2025-08-13,ORD,DEN,2025-08-13 21:32:00+00:00,2025-08-13 23:22:00+00:00,2025-08-13 22:10:00+00:00,2025-08-13 23:42:00+00:00,200,A321-2NX,Mainline,22,64,62,38.0,20.0,1.8682399213372665,0.999000999000999,0.09601824346625859,0,1.0
OO,5026,2025-08-13,ORD,JST,2025-08-13 21:05:00+00:00,2025-08-13 23:55:00+00:00,2025-08-13 21:18:00+00:00,2025-08-14 00:08:00+00:00,50,CRJ-200,Express,40,69,29,13.0,13.0,0.63913470993117,0.6493506493506493,0.10351966873706005,5,5.0
OO,5493,2025-08-05,ORD,ATW,2025-08-05 11:05:00+00:00,2025-08-05 12:18:00+00:00,2025-08-05 11:01:00+00:00,2025-08-05 12:08:00+00:00,50,CRJ-200,Express,106,116,29,-4.0,-10.0,-0.19665683382497542,-0.4995004995004995,0.17403306628259368,5,5.0
G7,4519,2025-08-06,ORD,SCE,2025-08-06 18:20:00+00:00,2025-08-06 21:24:00+00:00,2025-08-06 18:08:00+00:00,2025-08-06 21:04:00+00:00,50,CRJ-550,Express,70,62,29,-12.0,-20.0,-0.5899705014749262,-0.999000999000999,0.09301767335793801,5,5.0
OO,4791,2025-08-04,ORD,SBN,2025-08-04 10:35:00+00:00,2025-08-04 12:33:00+00:00,2025-08-04 10:30:00+00:00,2025-08-04 12:20:00+00:00,50,CRJ-550,Express,56,60,29,-5.0,-13.0,-0.24582104228121926,-0.6493506493506493,0.09001710324961743,5,5.0
UA,592,2025-08-03,ORD,JAC,2025-08-03 16:50:00+00:00,2025-08-03 19:05:00+00:00,2025-08-03 16:59:00+00:00,2025-08-03 18:57:00+00:00,126,B737-700,Mainline,57,89,43,9.0,-8.0,0.4424778761061947,-0.3996003996003996,0.13352536982026583,0,0.0
G7,4590,2025-08-01,ORD,MDT,2025-08-01 16:45:00+00:00,2025-08-01 19:52:00+00:00,2025-08-01 16:36:00+00:00,2025-08-01 19:23:00+00:00,50,CRJ-550,Express,42,43,29,-9.0,-29.0,-0.4424778761061947,-1.4485514485514486,0.0645122573288925,5,4.0
YX,3464,2025-08-13,ORD,PIT,2025-08-13 21:15:00+00:00,2025-08-13 23:58:00+00:00,2025-08-13 21:30:00+00:00,2025-08-13 23:51:00+00:00,76,ERJ-175,Express,142,48,39,15.0,-7.0,0.7374631268436578,-0.34965034965034963,0.07201368259969394,5,5.0
OO,5963,2025-08-14,ORD,BDL,2025-08-14 14:09:00+00:00,2025-08-14 17:36:00+00:00,2025-08-14 14:22:00+00:00,2025-08-14 17:59:00+00:00,70,ERJ-175,Express,59,74,34,13.0,23.0,0.63913470993117,1.1488511488511488,0.11102109400786149,5,6.0
OO,5447,2025-08-10,ORD,PVD,2025-08-10 11:05:00+00:00,2025-08-10 14:39:00+00:00,2025-08-10 10:59:00+00:00,2025-08-10 14:42:00+00:00,70,ERJ-175,Express,71,33,34,-6.0,3.0,-0.2949852507374631,0.14985014985014986,0.04950940678728959,5,5.0
UA,1495,2025-08-05,ORD,TVC,2025-08-05 19:52:00+00:00,2025-08-05 22:12:00+00:00,2025-08-05 19:58:00+00:00,2025-08-05 22:25:00+00:00,150,A320-200,Mainline,57,60,46,6.0,13.0,0.2949852507374631,0.6493506493506493,0.09001710324961743,0,0.0
UA,2100,2025-08-08,ORD,SLC,2025-08-08 13:11:00+00:00,2025-08-08 15:40:00+00:00,2025-08-08 13:11:00+00:00,2025-08-08 15:36:00+00:00,166,B737-800,Mainline,68,100,51,0.0,-4.0,0.0,-0.1998001998001998,0.15002850541602905,0,0.0
UA,2640,2025-08-05,ORD,DCA,2025-08-05 15:00:00+00:00,2025-08-05 18:02:00+00:00,2025-08-05 14:59:00+00:00,2025-08-05 17:48:00+00:00,126,B737-700,Mainline,119,124,51,-1.0,-14.0,-0.049164208456243856,-0.6993006993006993,0.18603534671587602,0,-0.0
UA,224,2025-08-01,ORD,BZN,2025-08-01 09:04:00+00:00,2025-08-01 11:31:00+00:00,2025-08-01 09:10:00+00:00,2025-08-01 11:26:00+00:00,166,B737-800,Mainline,206,84,60,6.0,-5.0,0.2949852507374631,-0.24975024975024976,0.1260239445494644,0,0.0
OO,5392,2025-08-15,ORD,OKC,2025-08-15 19:36:00+00:00,2025-08-15 22:03:00+00:00,2025-08-15 19:40:00+00:00,2025-08-15 21:36:00+00:00,76,ERJ-175,Express,165,130,39,4.0,-27.0,0.19665683382497542,-1.3486513486513485,0.19503705704083776,5,5.0
OO,5984,2025-08-05,ORD,BIL,2025-08-05 09:20:00+00:00,2025-08-05 11:36:00+00:00,2025-08-05 09:30:00+00:00,2025-08-05 11:29:00+00:00,76,ERJ-175,Express,78,28,34,10.0,-7.0,0.4916420845624385,-0.34965034965034963,0.04200798151648813,5,5.0
OO,5737,2025-08-13,ORD,OMA,2025-08-13 21:12:00+00:00,2025-08-13 23:00:00+00:00,2025-08-13 21:19:00+00:00,2025-08-13 22:51:00+00:00,76,ERJ-175,Express,47,74,34,7.0,-9.0,0.344149459193707,-0.4495504495504496,0.11102109400786149,5,5.0
G7,4552,2025-08-03,ORD,DAY,2025-08-03 21:30:00+00:00,2025-08-03 23:58:00+00:00,2025-08-03 21:23:00+00:00,2025-08-03 23:27:00+00:00,50,CRJ-550,Express,74,57,29,-7.0,-31.0,-0.344149459193707,-1.5484515484515484,0.08551624808713655,5,4.0
G7,4476,2025-08-07,ORD,CAE,2025-08-07 13:55:00+00:00,2025-08-07 17:00:00+00:00,2025-08-07 15:00:00+00:00,2025-08-07 17:59:00+00:00,50,CRJ-550,Express,110,209,29,65.0,59.0,3.1956735496558504,2.9470529470529474,0.3135595763195007,5,7.0
G7,4482,2025-08-02,ORD,TUL,2025-08-02 15:35:00+00:00,2025-08-02 17:35:00+00:00,2025-08-02 15:34:00+00:00,2025-08-02 17:22:00+00:00,50,CRJ-550,Express,40,51,29,-1.0,-13.0,-0.049164208456243856,-0.6493506493506493,0.07651453776217482,5,5.0
OO,5557,2025-08-12,ORD,OKC,2025-08-12 09:15:00+00:00,2025-08-12 11:54:00+00:00,2025-08-12 09:31:00+00:00,2025-08-12 11:55:00+00:00,76,ERJ-175,Express,73,63,34,16.0,1.0,0.7866273352999017,0.04995004995004995,0.0945179584120983,5,5.0
UA,2683,2025-08-11,ORD,SAN,2025-08-11 14:06:00+00:00,2025-08-11 16:28:00+00:00,2025-08-11 14:02:00+00:00,2025-08-11 16:11:00+00:00,166,B737-800,Mainline,95,114,51,-4.0,-17.0,-0.19665683382497542,-0.8491508491508492,0.1710324961742731,0,-0.0
OO,5557,2025-08-13,ORD,OKC,2025-08-13 09:15:00+00:00,2025-08-13 11:54:00+00:00,2025-08-13 09:12:00+00:00,2025-08-13 11:34:00+00:00,76,ERJ-175,Express,73,87,34,-3.0,-20.0,-0.14749262536873156,-0.999000999000999,0.13052479971194525,5,5.0
YX,3716,2025-08-13,ORD,CMH,2025-08-13 18:20:00+00:00,2025-08-13 20:57:00+00:00,2025-08-13 18:27:00+00:00,2025-08-13 20:43:00+00:00,76,ERJ-175,Express,47,53,34,7.0,-14.0,0.344149459193707,-0.6993006993006993,0.07951510787049539,5,5.0
UA,1616,2025-08-04,ORD,GRR,2025-08-04 18:20:00+00:00,2025-08-04 20:35:00+00:00,2025-08-04 18:21:00+00:00,2025-08-04 20:28:00+00:00,179,B737-900,Mainline,88,85,56,1.0,-7.0,0.049164208456243856,-0.34965034965034963,0.1275242296036247,0,-0.0
YX,3440,2025-08-15,ORD,YYZ,2025-08-15 07:04:00+00:00,2025-08-15 09:58:00+00:00,2025-08-15 06:59:00+00:00,2025-08-15 09:42:00+00:00,76,ERJ-175,Express,539,544,42,-5.0,-16.0,-0.24582104228121926,-0.7992007992007992,0.816155069463198,5,5.0
OO,5836,2025-08-10,ORD,TYS,2025-08-10 10:35:00+00:00,2025-08-10 13:21:00+00:00,2025-08-10 12:06:00+00:00,2025-08-10 14:44:00+00:00,50,CRJ-550,Express,45,39,29,91.0,83.0,4.473942969518191,4.145854145854146,0.058511117112251335,5,8.0
